[09:49:57 ::1]  () :insert into TEST_DATA_RES (PAGE_CODE, COLUMN1, CREATE_DATE, SYSTEM_TYPE, PK_ID) values ('AUD3I010', '&pageCode=AUD3I010&subPageCode=&systemCode=1&pccCivilGen=1353665978&toPersonId=1489900129401', '2024-03-06', '1', '26034')
[17:14:53 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('11235892', '2016-05-31', '10:25:09', 'ออกใบสั่งจ่าย เลขที่ 034/0003503 วันที่ 31 พฤษภาคม พ.ศ.2559', '3927', '8428', '60267', '147633', '439782')
[17:14:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('11235939', '2016-05-31', '10:26:05', 'ออกใบสั่งจ่าย เลขที่ 035/0003503 วันที่ 31 พฤษภาคม พ.ศ.2559', '3927', '8428', '60267', '147633', '439783')
[17:14:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('12724585', '2016-08-26', '00:00:00', 'บันทึกรายชื่อผู้ซื้อทรัพย์ได้ ของทรัพย์ ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) ชื่อ บริษัท เอส.ที.โบรกเกอร์ จำกัด ', '3927', '8428', '60267', '147633', '439784')
[17:14:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('12724590', '2016-08-26', '00:00:00', 'บันทึกผลขาย ของทรัพย์ ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) มีผู้คัดค้านราคาเลื่อนการขาย26 สิงหาคม 2559', '3927', '8428', '60267', '147633', '439785')
[17:14:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('12724599', '2016-08-26', '00:00:00', 'บันทึกผลขาย ของทรัพย์ ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) มีผู้คัดค้านราคาเลื่อนการขาย26 สิงหาคม 2559', '3927', '8428', '60267', '147633', '439786')
[17:14:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('12724769', '2016-08-26', '00:00:00', 'บันทึกผลขาย ของทรัพย์ ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) มีผู้คัดค้านราคาเลื่อนการขาย26 สิงหาคม 2559', '3927', '8428', '60267', '147633', '439787')
[17:14:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('12724776', '2016-08-26', '00:00:00', 'บันทึกผลขาย ของทรัพย์ ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) มีผู้คัดค้านราคาเลื่อนการขาย26 สิงหาคม 2559', '3927', '8428', '60267', '147633', '439788')
[17:14:54 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('12725137', '2016-08-26', '10:14:00', 'ออกใบเสร็จ เลขที่ 087/0000118 วันที่ 26 สิงหาคม พ.ศ.2559', '3927', '8428', '60267', '147633', '439789')
[17:14:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13102384', '2016-09-16', '10:30:54', 'บันทึกรายชื่อผู้ซื้อทรัพย์ได้ ของทรัพย์ ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) ชื่อ นายปริญญา ตระกูลพสุทิพย์ ', '3927', '8428', '60267', '147633', '439790')
[17:14:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13102414', '2016-09-16', '10:31:22', 'บันทึกผลขาย ของทรัพย์ ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) ขายได้16 กันยายน 2559', '3927', '8428', '60267', '147633', '439791')
[17:14:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13103418', '2016-09-16', '10:48:49', 'ออกใบเสร็จ เลขที่ 097/0000138 วันที่ 16 กันยายน พ.ศ.2559', '3927', '8428', '60267', '147633', '439792')
[17:14:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13106901', '2016-09-16', '11:45:01', 'ออกใบสั่งจ่าย เลขที่ 057/0006574 วันที่ 16 กันยายน พ.ศ.2559', '3927', '8428', '60267', '147633', '439793')
[17:14:55 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13128188', '2016-09-19', '08:50:20', ' วันที่ 19/09/2559 ออกเพื่อดำเนินการ เก็บชั้นวางเงินส่วนที่เหลือ', '3927', '8428', '60267', '147633', '439794')
[17:14:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13671583', '2016-10-19', '09:57:31', ' วันที่ 19/10/2559 ออกเพื่อดำเนินการ ส่งฟร้อน', '3927', '8428', '60267', '147633', '439795')
[17:14:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13674818', '2016-10-19', '10:59:25', 'ออกใบเสร็จ เลขที่ 076/0001897 วันที่ 19 ตุลาคม พ.ศ.2559', '3927', '8428', '60267', '147633', '439796')
[17:14:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13674994', '2016-10-19', '11:02:06', 'ออกใบเสร็จ เลขที่ 077/0001897 วันที่ 19 ตุลาคม พ.ศ.2559', '3927', '8428', '60267', '147633', '439797')
[17:14:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13677647', '2016-10-19', '00:00:00', 'ถอนเอกสารสิทธิ์ ที่ดิน ชนิดเอกสารสิทธิ์ โฉนด เลขที่เอกสารสิทธิ์ 1879/2556 โฉนด', '3927', '8428', '60267', '147633', '439798')
[17:14:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13702519', '2016-10-20', '11:17:16', ' วันที่ 20/10/2559 ออกเพื่อดำเนินการ เก็บชั้นรอส่งค่าอากร', '3927', '8428', '60267', '147633', '439799')
[17:14:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('13766059', '2016-10-25', '00:00:00', 'ออกใบสั่งจ่าย เลขที่ 045/0006630 วันที่ 25 ตุลาคม พ.ศ.2559', '3927', '8428', '60267', '147633', '439800')
[17:14:56 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('14044683', '2016-11-08', '13:14:51', ' วันที่ 08/11/2559 ออกเพื่อดำเนินการ 9 พย.59 เสนอครบนัดทำบัญชี', '3927', '8428', '60267', '147633', '439801')
[17:14:57 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('14152705', '2016-11-14', '09:31:15', ' วันที่ 14/11/2559 ออกเพื่อดำเนินการ ตรวจเฉลี่ยแล้วส่งคืนนิติกร', '3927', '8428', '60267', '147633', '439802')
[17:14:57 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('14163951', '2016-11-14', '13:11:45', 'นิติกรพิจารณา วันที่ดำเนินการ 14/11/2559', '3927', '8428', '60267', '147633', '439803')
[17:14:57 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('14164296', '2016-11-14', '13:18:01', ' วันที่ 14/11/2559 ออกเพื่อดำเนินการ เสนอส่งแสดงบัญชีรับ-จ่าย', '3927', '8428', '60267', '147633', '439804')
[17:14:57 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('14183464', '2016-11-15', '00:00:00', ' วันที่ 15/11/2559 ออกเพื่อดำเนินการ ส่งการเงินทำบัญชี', '3927', '8428', '60267', '147633', '439805')
[17:14:57 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('14289721', '2016-11-21', '09:21:39', ' วันที่ 21/11/2559 ออกเพื่อดำเนินการ จ่ายคิวทำบัญชี(คุณอรพินธ์)', '3927', '8428', '60267', '147633', '439806')
[17:14:57 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('18028339', '2017-04-26', '15:07:17', 'แจกสำนวนให้นักบัญชี', '3927', '8428', '60267', '147633', '439807')
[17:14:58 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('18028942', '2017-04-26', '15:13:57', 'บันทึกผลขาย ของทรัพย์ ที่ดินพร้อมสิ่งปลูกสร้าง( 73/28 ) ขายได้16 กันยายน 2559', '3927', '8428', '60267', '147633', '439808')
[17:14:58 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('18140111', '2017-05-01', '00:00:00', ' วันที่ 01/05/2560 ออกเพื่อดำเนินการ ส่งหัวหน้าอรตรวจบช', '3927', '8428', '60267', '147633', '439809')
[17:14:58 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('18486570', '2017-05-16', '14:16:09', 'ตรวจสอบความถูกต้องแล้ว', '3927', '8428', '60267', '147633', '439810')
[17:14:59 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('19654044', '2017-06-25', '09:58:53', ' วันที่ 25/06/2560 ออกเพื่อดำเนินการ ส่งนิติกรตรวจบช', '3927', '8428', '60267', '147633', '439811')
[17:14:59 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('20291179', '2017-07-18', '16:14:56', ' วันที่ 18/07/2560 ออกเพื่อดำเนินการ ออกเลขส่งเงินได้จากการบังคับคดีแทนแล้ว ส่งการเงินทำเช็ค', '3927', '8428', '60267', '147633', '439812')
[17:14:59 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('20352265', '2017-07-20', '10:33:25', 'ออกใบสั่งจ่าย เลขที่ 070/0003878 วันที่ 20 กรกฎาคม พ.ศ.2560', '3927', '8428', '60267', '147633', '439813')
[17:14:59 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('20567076', '2017-07-26', '16:48:38', ' วันที่ 26/07/2560 ออกเพื่อดำเนินการ รอเบิกห้องเก็บ', '3927', '8428', '60267', '147633', '439814')
[17:14:59 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('82749141', '2021-10-20', '09:40:48', ' วันที่ 20/10/2564 ออกเพื่อดำเนินการ เก็บกองรอปลดเผา', '3927', '8428', '60267', '147633', '439815')
[17:14:59 ::1]  () :insert into WH_CIVIL_ROUTE (ROUTE_GEN, CREATE_DATE, CREATE_TIME, ACT_DESC, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('85988587', '2021-12-24', '15:18:51', ' วันที่ 24/12/2564 ออกเพื่อดำเนินการ เก็บรอปลดเผามัดที่ 902.', '3927', '8428', '60267', '147633', '439816')
[17:15:00 ::1]  () :delete from WH_CIVIL_TRANSACTION where 1=1 and WH_CIVIL_ID = '3927' and PCC_CASE_RECV_GEN = '147633'
[17:15:00 ::1]  () :insert into WH_CIVIL_TRANSACTION (SETUP_DATE, DOSS, SEND_DATE, FROM_DEPT, RECV_DOSS_DATE, TO_DEPT, PROCESS_DESC, REMARK, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2013-11-27', 'ยึด', '2016-11-14', 'งานบังคับคดี สำนักงานบังคับคดีจังหวัดปทุมธานี สาขาธัญบุรี', '2017-04-26', 'งานการเงินและบัญชี สำนักงานบังคับคดีจังหวัดปทุมธานี สาขาธัญบุรี', 'ทำบัญชีแสดงรายการรับ - จ่าย สำนวนยึด', '', '3927', '8428', '60267', '147633', '28457')
[17:15:00 ::1]  () :insert into WH_CIVIL_TRANSACTION (SETUP_DATE, DOSS, SEND_DATE, FROM_DEPT, RECV_DOSS_DATE, TO_DEPT, PROCESS_DESC, REMARK, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, PCC_CASE_RECV_GEN, WH_ROUTE_ID) values ('2013-11-27', 'ยึด', '2014-05-27', 'งานบังคับคดี สำนักงานบังคับคดีจังหวัดปทุมธานี สาขาธัญบุรี', '2014-05-27', 'งานบังคับคดี สำนักงานบังคับคดีจังหวัดปทุมธานี สาขาธัญบุรี', 'จำหน่ายทรัพย์', '', '3927', '8428', '60267', '147633', '28458')
[17:15:01 ::1]  () :delete from WH_CIVIL_EDOC where 1=1 and WH_CIVIL_ID = '3927' and PCC_CASE_RECV_GEN = '147633'
[17:15:01 ::1]  () :delete from WH_CIVIL_CASE_PERSON where 1=1 and WH_CIVIL_ID = '3927'
[17:15:01 ::1]  () :delete from WH_CIVIL_PETITION where 1=1 and WH_CIVIL_ID = '3927'
[17:15:01 ::1]  () :insert into WH_CIVIL_CASE_PERSON (WH_CIVIL_ID, PERSON_CODE, REGISTER_CODE, PREFIX_CODE, PREFIX_NAME, FIRST_NAME, LAST_NAME, FULL_NAME, PERSON_TYPE, PERSON_TYPE_NAME, SEX, RACE, NATIONALITY, COURT_CODE, COURT_NAME, DEPT_CODE, DEPT_NAME, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, ADDRESS, TUM_CODE, TUM_NAME, AMP_CODE, AMP_NAME, PROV_CODE, PROV_NAME, ZIP_CODE, CONCERN_CODE, CONCERN_NAME, CONCERN_NO, MOO, SOI, PERSON_PCC_CASE_GEN, PER_ORDER_STATUS, WH_PERSON_ID) values ('3927', '106225', '3100503242580', '201', 'นาย', 'ไพโรจน์', 'สมลา', 'นายไพโรจน์ สมลา', '02', 'บุคคลธรรมดา', 'M', 'ไทย', 'ไทย', '013', 'ศาลแพ่ง', '0902003200000', 'สำนักงานบังคับคดีแพ่งกรุงเทพมหานคร 1', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '259', '103604', 'ดอนเมือง', '1036', 'ดอนเมือง', '10', 'กรุงเทพมหานคร', '', '', '', '', '', 'ช่างอากาศอุทิศ 10 แยก 1-2-4', '84392', 'ผู้ถูกบังคับคดี', '25509')
[17:15:01 ::1]  () :insert into WH_CIVIL_CASE_PERSON (WH_CIVIL_ID, PERSON_CODE, REGISTER_CODE, PREFIX_CODE, PREFIX_NAME, FIRST_NAME, LAST_NAME, FULL_NAME, PERSON_TYPE, PERSON_TYPE_NAME, SEX, RACE, NATIONALITY, COURT_CODE, COURT_NAME, DEPT_CODE, DEPT_NAME, PREFIX_BLACK_CASE, BLACK_CASE, BLACK_YY, PREFIX_RED_CASE, RED_CASE, RED_YY, ADDRESS, TUM_CODE, TUM_NAME, AMP_CODE, AMP_NAME, PROV_CODE, PROV_NAME, ZIP_CODE, CONCERN_CODE, CONCERN_NAME, CONCERN_NO, MOO, SOI, PERSON_PCC_CASE_GEN, PER_ORDER_STATUS, WH_PERSON_ID) values ('3927', '662396', '0105558026170', '111', '', 'ธนาคารอิสลามแห่งประเทศไทย', '', 'ธนาคารอิสลามแห่งประเทศไทย', '03', 'ธนาคาร', '', '', '', '013', 'ศาลแพ่ง', '0902003200000', 'สำนักงานบังคับคดีแพ่งกรุงเทพมหานคร 1', 'ผบ', '2804', '2555', 'ผบ', '3662', '2555', '66', '103902', 'คลองเตยเหนือ', '1039', 'วัฒนา', '10', 'กรุงเทพมหานคร', '10110', '', '', '', '', '', '84392', 'ผู้บังคับคดี', '25510')
[17:15:01 ::1]  () :delete from WH_CIVIL_CASE_PERSON_CONN where 1=1 and WH_CIVIL_ID = '3927' and PCC_CIVIL_GEN = '83461'
[17:15:01 ::1]  () :insert into WH_CIVIL_CASE_PERSON_CONN (WH_CIVIL_ID, PCC_CIVIL_GEN, CONCERN_CODE, PERSON_CODE, CONCERN_NAME) values ('3927', '83461', '02', '106225', 'จำเลย')
[17:15:01 ::1]  () :insert into WH_CIVIL_CASE_PERSON_CONN (WH_CIVIL_ID, PCC_CIVIL_GEN, CONCERN_CODE, PERSON_CODE, CONCERN_NAME) values ('3927', '83461', '11', '106225', 'ผู้ถือกรรมสิทธิ์')
[17:15:01 ::1]  () :insert into WH_CIVIL_CASE_PERSON_CONN (WH_CIVIL_ID, PCC_CIVIL_GEN, CONCERN_CODE, PERSON_CODE, CONCERN_NAME) values ('3927', '83461', '01', '662396', 'โจทก์')
[17:15:01 ::1]  () :insert into WH_CIVIL_CASE_PERSON_CONN (WH_CIVIL_ID, PCC_CIVIL_GEN, CONCERN_CODE, PERSON_CODE, CONCERN_NAME) values ('3927', '83461', '13', '662396', 'ผู้รับจำนอง')
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSET_OWNER where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_LAND where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_BUILDING where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_CONDO where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_MACHINE where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_BOND where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_LOTTERY where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_GUN where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_BUIL_RENT where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_OTHER where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_LAND_RENT where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_CAR where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_STOCK where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_BUIL_RENT where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_LAND_RENT where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_BOAT where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :delete from WH_CIVIL_CASE_ASSETS_FUND where 1=1 and WH_CIVIL_ID = '3927'
[17:15:02 ::1]  () :insert into WH_CIVIL_CASE_ASSETS (ASSET_ID, TYPE_CODE, TYPE_CODE_NAME, PROP_TITLE, PROP_STATUS, PROP_STATUS_NAME, EST_VANG_SUB, EST_GROUP_AMOUNT, EST_SUB_AMOUNT, EST_DOL, EST_PRICE_AMOUNT, SALE_PRICE, EST_SPECIALIST, EST_MORTGAGE, EST_BANK, COMMIT_TYPE, DATE_SALE, ADDRESS, WH_CIVIL_ID, DOSS_ID, DOSS_CONTROL_GEN, CFC_CAPTION_GEN, CAP_NO, CAP_DATE, CAP_TIME, COPY_FLAG_NAME, SEQ_NO, CAP_QTY, UNIT, LATITUDE, LONGITUDE, PERSON_OFFICER_NAME, RATIO_FLAG, RATIO_FLAG_NAME, R_SELL_TYPE, R_SELL_TYPE_NAME, ASSET_DATA_TYPE, WH_ASSET_ID) values ('56812', '01', 'ที่ดิน', 'แปลงที่ 1 โฉนด เลขที่ 9014 เลขที่ดิน 45 หน้าสำรวจ 2511 เล่มที่ 91 เลขหน้า 14 ตำบลคูคต(คลองหกวาสายล่างฝั่งเหนือ) อำเภอลำลูกกา จังหวัดปทุมธานี(ธัญบุรี)', '04', 'ขายได้แล้ว', '0', '', '', '', '188400', '171110.66', '', '400000', '', '2', '2016-09-16', '', '3927', '8428', '60267', '56872', '1', '2013-11-27', '17.33', 'ต้นฉบับ', '1', '1', 'แปลง', '', '', 'นางสาวพจนีย์ ใจยิ้ม', '', '', '', '', '1', '20735')
